,Store Number,City,Mean Retail Price per Liter,Total Sales 2015,Mean Sales 2015,Zip Code,County,Total Gross Profit 2015,Mean Gross Profit 2015,Volume Sold (Liters) sum,Volume Sold (Liters) mean,First Date,Last Date,Total Sales Q1 2015,Total Sales Q1 2016,Mean Sales Q1 2015,Mean Sales Q1 2016,Total Gross Profit Q1 2015,Mean Gross Profit Q1 2015,Mean Gross Profit Q1 2016,totalvolQ12015,totalvolQ12016,meanvolQ12015,meanvolQ12016,Category Most Sold,numberdaysopen,Dominant Vendor,sales2015zip,profit2015zip,sales2015county,profit2015county,sales2015city,profit2015city
350,4021,FAIRFIELD,13.9160662526,211799.64,137.442985075,52556,Jefferson,7489.82,4.86036340039,16194.9,10.5093445814,2015-01-05,2016-03-28,25222.04,63089.88,180.157428571,127.712307692,2476.82,4.98964285714,5.01380566802,1900.5,5528.15,13.575,11.1905870445,VODKA 80 PROOF,448,260,785894.02,30731.03,785894.02,30731.03,785894.02,30731.03
351,4023,BOONE,14.1921750397,239419.68,140.093434757,50036,Boone,8780.59,5.13785254535,17831.25,10.4337331773,2015-01-07,2016-03-30,14762.28,36567.09,56.9972200772,152.362875,1076.43,4.06405405405,4.485125,1334.27,3409.5,5.15162162162,14.20625,VODKA 80 PROOF,448,260,1190271.98,49337.99,1630094.93,73448.17,1190271.98,49337.99
352,4024,IOWA FALLS,16.1731277135,105148.68,170.695909091,50126,Hardin,3257.52,5.28818181818,7888.08,12.8053246753,2015-01-05,2016-03-28,34354.44,800.7,134.723294118,88.9666666667,40.74,4.83839215686,4.52666666667,2754.0,78.3,10.8,8.7,VODKA 80 PROOF,448,260,810646.38,28871.75,1691292.8,63431.82,810646.38,28871.75
353,4027,CENTERVILLE,13.5903013864,174967.32,138.423512658,52544,Appanoose,6308.08,4.99056962025,13463.25,10.6513053797,2015-01-07,2016-03-30,4430.78,8199.15,68.1658461538,126.140769231,362.92,4.15830769231,5.58338461538,431.69,595.5,6.64138461538,9.16153846154,VODKA 80 PROOF,448,260,715261.9,34657.83,715261.9,34657.83,715261.9,34657.83
354,4034,POSTVILLE,14.7147453383,22807.88,73.8119093851,52162,Allamakee,1423.68,4.60737864078,2152.14,6.96485436893,2015-01-07,2016-03-30,12156.9,17567.92,46.4003816794,186.892765957,553.27,3.93324427481,5.88585106383,1079.75,882.5,4.12118320611,9.38829787234,VODKA 80 PROOF,448,260,22807.88,1423.68,797396.11,41349.32,22807.88,1423.68
355,4042,GLENWOOD,21.814254386,33238.4,162.933333333,51534,Mills,1763.24,8.64333333333,1894.18,9.28519607843,2015-01-06,2016-03-29,47751.39,14126.55,155.541986971,60.6289699571,920.91,4.58416938111,3.95240343348,4390.0,1186.93,14.2996742671,5.09412017167,CANADIAN WHISKIES,448,260,307088.82,12383.16,337135.66,13255.56,307088.82,12383.16
356,4046,CENTERVILLE,15.9468298606,52997.63,39.5209768829,52544,Appanoose,5634.39,4.20163310962,4478.09,3.33936614467,2015-01-07,2016-03-30,96062.69,37063.24,141.476715758,139.861283019,1269.18,6.21347569956,4.78935849057,4467.68,2811.65,6.57979381443,10.61,VODKA 80 PROOF,448,65,715261.9,34657.83,715261.9,34657.83,715261.9,34657.83
357,4051,MAQUOKETA,13.1698648488,174175.92,144.54433195,52060,Jackson,5538.16,4.59598340249,16088.5,13.3514522822,2015-01-05,2016-03-28,1813.33,143256.66,30.2221666667,64.2118601524,13756.94,3.66083333333,6.16626624832,177.11,7011.11,2.95183333333,3.14258628418,VODKA 80 PROOF,448,434,864761.93,45371.47,1131264.89,55375.99,864761.93,45371.47
358,4057,DES MOINES,29.2901890595,586051.1,193.92822634,50316,Polk,20605.61,6.81853408339,24383.72,8.06873593647,2015-01-07,2016-03-30,80423.98,8221.14,105.821026316,134.772786885,280.89,4.65476315789,4.60475409836,4111.12,625.35,5.40936842105,10.2516393443,TEQUILA,448,260,789537.22,28857.85,56674297.4,1759117.6,31942201.98,805300.56
359,4062,DES MOINES,22.724434024,338913.02,110.647411035,50314,Polk,14070.41,4.59366960496,17187.46,5.61131570356,2015-01-07,2016-03-30,44861.77,27238.49,79.5421453901,114.930337553,1097.84,4.08572695035,4.63223628692,2913.24,1971.82,5.16531914894,8.31991561181,IMPORTED GRAPE BRANDIES,448,260,10289008.9,204986.79,56674297.4,1759117.6,31942201.98,805300.56
360,4067,WELLMAN,18.6369703401,95204.91,51.2681260097,52356,Wapello,9987.22,5.37814754981,7001.49,3.77032310178,2015-01-05,2016-03-28,33717.08,12072.59,253.511879699,85.0182394366,599.4,5.18466165414,4.22112676056,2514.0,1055.75,18.9022556391,7.43485915493,VODKA 80 PROOF,448,260,95204.91,9987.22,2628438.98,122891.33,95204.91,9987.22
361,4068,WEST DES MOINES,20.1001209688,198233.38,74.918133031,50265,Polk,11146.47,4.21257369615,12862.97,4.86128873772,2015-01-08,2016-03-31,62345.38,15116.9,152.433691932,49.0808441558,1428.32,5.48618581907,4.6374025974,3433.92,1254.71,8.39589242054,4.07373376623,VODKA 80 PROOF,448,260,3887338.04,167286.94,56674297.4,1759117.6,9847759.32,290692.9
362,4069,OTTUMWA,15.4589048168,192565.04,324.183569024,52501,Wapello,3078.07,5.18193602694,13743.17,23.1366498316,2015-01-07,2016-03-30,6936.0,24146.18,58.7796610169,154.783205128,683.69,4.36576271186,4.38262820513,593.81,2487.91,5.03228813559,15.9481410256,CANADIAN WHISKIES,448,260,2503886.06,111503.08,2628438.98,122891.33,1858979.31,76587.12
363,4070,BELLE PLAINE,17.5034433067,200354.55,113.773168654,52208,Benton,9630.93,5.46901192504,13882.27,7.88317433277,2015-01-06,2016-03-29,90575.9,47349.0,119.809391534,169.709677419,1412.92,5.06398148148,5.06422939068,7442.62,4021.69,9.84473544974,14.4146594982,CANADIAN WHISKIES,448,260,200354.55,9630.93,616483.55,29552.51,200354.55,9630.93
364,4073,FOREST CITY,14.8765714428,436665.54,130.816518874,50436,Winnebago,17246.38,5.16668064709,35227.28,10.5534092271,2015-01-07,2016-03-30,15130.04,34172.69,67.5448214286,133.487070312,1111.74,3.94959821429,4.342734375,1413.61,3407.75,6.31075892857,13.3115234375,CANADIAN WHISKIES,448,260,534609.03,23529.6,589720.46,28555.7,534609.03,23529.6
365,4077,WATERLOO,20.191591877,155041.12,114.590628234,50703,Black Hawk,4928.64,3.64274944568,9286.17,6.8633924612,2015-01-08,2016-03-31,55516.89,51721.09,83.7358823529,166.842225806,1214.44,5.01644042232,3.9175483871,4308.3,5352.43,6.49819004525,17.2659032258,AMERICAN GRAPE BRANDIES,448,115,3362183.89,82463.71,14795417.3,516859.32,9392561.98,278135.55
366,4081,STORY CITY,12.9272259683,63299.88,69.4839517014,50248,Story,3550.81,3.89770581778,6002.35,6.58874862788,2015-01-06,2016-03-29,34927.0,21985.68,109.489028213,138.274716981,642.41,4.91677115987,4.04031446541,2935.85,2042.75,9.20329153605,12.8474842767,VODKA 80 PROOF,448,434,116374.9,5827.3,7585724.01,323571.38,116374.9,5827.3
367,4083,ANKENY,16.6183732212,251559.32,111.408024801,50021,Polk,11814.8,5.23241806909,19464.72,8.62033658105,2015-01-05,2016-03-29,18593.56,14196.26,109.373882353,177.45325,425.12,2.81288235294,5.314,1089.2,996.75,6.40705882353,12.459375,VODKA 80 PROOF,449,260,2566641.13,89629.52,56674297.4,1759117.6,4205336.85,188730.15
368,4084,ANKENY,16.2051451202,167908.74,131.38399061,50023,Polk,6507.17,5.09168231612,13280.98,10.3920031299,2015-01-06,2016-03-29,10757.2,30528.75,137.912820513,87.225,1550.17,5.15358974359,4.42905714286,807.5,2881.24,10.3525641026,8.23211428571,VODKA 80 PROOF,448,260,1638695.72,99100.63,56674297.4,1759117.6,4205336.85,188730.15
369,4090,WINTHROP,15.0997354497,38680.19,134.306215278,50682,Buchanan,1538.17,5.34086805556,2995.0,10.3993055556,2015-01-05,2016-03-28,61331.63,41994.83,336.986978022,110.222650919,1854.03,4.45686813187,4.86622047244,4852.5,3424.25,26.6620879121,8.9875328084,CANADIAN WHISKIES,448,260,38680.19,1538.17,1191207.75,55471.06,38680.19,1538.17
370,4091,CLEAR LAKE,15.5991091557,230189.14,111.202483092,50428,Cerro Gordo,10171.79,4.91390821256,21096.67,10.1916280193,2015-01-08,2016-03-31,24928.35,25184.82,54.9082599119,178.615744681,557.3,5.70977973568,3.9524822695,1672.1,2325.75,3.68303964758,16.4946808511,VODKA 80 PROOF,448,260,1670361.03,84865.84,5541197.41,249625.52,1670361.03,84865.84
371,4092,NORWALK,14.7178710131,229273.75,314.073630137,50211,Warren,3542.17,4.85228767123,17130.14,23.4659452055,2015-01-08,2016-03-31,33725.22,53649.66,154.702844037,224.475564854,1142.98,4.84087155963,4.78234309623,2643.0,5744.5,12.123853211,24.0355648536,VODKA 80 PROOF,448,260,277592.88,6014.89,1879416.31,76312.52,277592.88,6014.89
372,4097,SCHLESWIG,16.4261988213,95896.21,52.5170920044,51461,Crawford,10520.33,5.76140744797,6612.85,3.62149507119,2015-01-07,2016-03-30,31939.15,36623.49,58.9283210332,42.5359930314,4225.07,4.31555350554,4.90716608595,2948.5,2954.25,5.44003690037,3.43118466899,CANADIAN WHISKIES,448,260,95896.21,10520.33,1145680.64,43193.94,95896.21,10520.33
373,4098,WASHINGTON,13.9920755148,153942.06,147.595455417,52353,Washington,5294.61,5.07632790029,11670.0,11.1888782359,2015-01-05,2016-03-28,60866.33,38677.48,170.017681564,185.949423077,955.89,5.26620111732,4.595625,4572.85,3448.0,12.7733240223,16.5769230769,VODKA 80 PROOF,448,260,1186975.45,50164.16,1409339.22,59020.79,1186975.45,50164.16
374,4102,AMES,13.7090589169,138253.42,69.7897122665,50010,Story,8616.42,4.34953054013,12530.5,6.325340737,2015-01-06,2016-03-29,64387.41,19448.69,287.443794643,54.0241388889,1549.34,4.81785714286,4.30372222222,7335.75,1687.0,32.7488839286,4.68611111111,VODKA 80 PROOF,448,434,6966155.4,281490.23,7585724.01,323571.38,7118396.56,290955.23
375,4103,AMES,15.8579162488,244799.32,156.221646458,50010,Story,7856.37,5.01363752393,17512.35,11.1757179324,2015-01-06,2016-03-29,29443.52,25941.33,69.1162441315,183.98106383,613.02,4.70438967136,4.34765957447,2728.25,2519.55,6.404342723,17.8691489362,VODKA 80 PROOF,448,260,6966155.4,281490.23,7585724.01,323571.38,7118396.56,290955.23
376,4104,MASON CITY,11.9180648404,228639.63,232.593723296,50401,Cerro Gordo,4556.78,4.63558494405,25231.9,25.6682604273,2015-01-08,2016-03-31,15977.63,70633.21,43.2998102981,218.003734568,1351.75,3.57260162602,4.17206790123,1611.97,7197.0,4.36848238482,22.212962963,VODKA 80 PROOF,448,434,3870836.38,164759.68,5541197.41,249625.52,3870836.38,164759.68
377,4105,NEVADA,15.0754276787,138025.32,68.093399112,50201,Story,9616.92,4.74441045881,12518.0,6.17562900839,2015-01-07,2016-03-30,48748.05,38621.13,103.06141649,139.931630435,1309.87,5.14782241015,4.7459057971,3780.75,3117.25,7.99312896406,11.294384058,VODKA 80 PROOF,448,260,272348.84,24312.83,7585724.01,323571.38,272348.84,24312.83
378,4106,DUBUQUE,15.172784793,59804.94,37.2616448598,52002,Dubuque,5681.49,3.53986915888,5894.52,3.67259813084,2015-01-07,2016-03-29,23184.9,45777.48,126.004891304,191.537573222,1037.4,4.0214673913,4.34058577406,2189.1,4602.0,11.8972826087,19.2552301255,VODKA 80 PROOF,447,260,1888166.0,48650.53,7827313.86,280946.98,7194743.68,256985.43
379,4107,BOONE,16.3453292364,261312.31,115.369673289,50036,Boone,11627.57,5.13358498896,20529.78,9.0639205298,2015-01-07,2016-03-30,38343.41,47165.94,171.943542601,351.984626866,666.9,5.80188340807,4.97686567164,2431.5,4200.0,10.9035874439,31.3432835821,VODKA 80 PROOF,448,260,1190271.98,49337.99,1630094.93,73448.17,1190271.98,49337.99
380,4110,PARKERSBURG,12.2532555879,105508.19,134.576772959,50665,Butler,3366.47,4.29396683673,9566.95,12.2027423469,2015-01-05,2016-03-28,34146.97,34245.87,90.5755172414,178.36390625,840.81,5.84347480106,4.37921875,2380.64,2932.5,6.31469496021,15.2734375,VODKA 80 PROOF,448,260,105508.19,3366.47,220157.04,10729.97,105508.19,3366.47
381,4114,ATLANTIC,19.7584757748,150967.69,100.310757475,50022,Cass,8974.14,5.96288372093,10747.0,7.14086378738,2015-01-05,2016-03-28,26661.53,51531.68,103.741361868,173.507340067,1360.46,5.07190661479,4.58067340067,2192.79,4660.75,8.53225680934,15.6927609428,CANADIAN WHISKIES,448,260,1004140.03,42563.85,1072177.19,47606.25,1004140.03,42563.85
382,4116,LAKE VIEW,16.3820241781,47089.53,120.433580563,51450,Sac,1965.33,5.02641943734,3690.81,9.43941176471,2015-01-07,2016-03-23,7796.34,31284.41,173.252,191.928895706,764.68,5.24022222222,4.69128834356,432.0,3121.0,9.6,19.1472392638,CANADIAN WHISKIES,441,260,178593.82,8393.38,511117.2,36291.63,178593.82,8393.38
383,4118,LAKE VIEW,14.5630376735,131504.29,103.059788401,51450,Sac,6428.05,5.03765673981,10658.26,8.35286833856,2015-01-07,2016-03-30,2846.31,39621.16,56.9262,70.00204947,2581.76,4.0328,4.56141342756,217.82,2842.13,4.3564,5.02143109541,CANADIAN WHISKIES,448,260,178593.82,8393.38,511117.2,36291.63,178593.82,8393.38
384,4126,SOLON,15.2013011855,173891.21,146.743637131,52333,Johnson,5838.93,4.92736708861,12841.55,10.8367510549,2015-01-05,2016-03-28,6461.34,11763.69,150.26372093,77.3926973684,666.2,5.09441860465,4.38289473684,490.05,690.19,11.3965116279,4.54072368421,VODKA 80 PROOF,448,260,173891.21,5838.93,13020933.64,397720.78,173891.21,5838.93
385,4129,AMES,23.1697214661,651151.0,68.6723265134,50010,Story,57937.92,6.11030584265,32164.41,3.39215460873,2015-01-07,2016-03-30,39929.64,7823.23,180.677104072,20.3200779221,1497.1,4.60687782805,3.88857142857,3729.0,668.53,16.8733031674,1.73644155844,VODKA 80 PROOF,448,260,6966155.4,281490.23,7585724.01,323571.38,7118396.56,290955.23
386,4131,URBANDALE,14.9152588421,240693.94,249.682510373,50322,Polk,4507.79,4.67613070539,19132.0,19.846473029,2015-01-06,2016-03-28,14199.89,20556.27,81.6085632184,87.8473076923,1388.23,4.2841954023,5.93260683761,1311.37,1497.5,7.5366091954,6.39957264957,VODKA 80 PROOF,447,434,3028823.28,106397.07,56674297.4,1759117.6,2605830.31,82359.67
387,4132,CAMANCHE,16.3295073904,91536.23,101.369025471,52730,Clinton,4137.87,4.58235880399,6898.33,7.63934662237,2015-01-08,2016-03-31,15450.83,11973.02,79.6434536082,68.8104597701,965.32,4.47092783505,5.54781609195,1110.44,1109.57,5.72391752577,6.37683908046,VODKA 80 PROOF,448,260,91536.23,4137.87,2926200.0,111475.5,91536.23,4137.87
388,4133,WEBSTER CITY,14.4178464731,54771.23,89.4954738562,50595,Hamilton,2664.41,4.35361111111,4919.98,8.03918300654,2015-01-06,2016-03-22,16860.55,31381.37,165.299509804,98.06678125,1394.47,4.34343137255,4.35771875,1519.5,2074.33,14.8970588235,6.48228125,CANADIAN WHISKIES,441,260,717516.3,30689.69,753435.95,33033.83,717516.3,30689.69
389,4134,PLEASANTVILLE,17.3033434774,64470.12,52.8443606557,50225,Marion,5969.27,4.8928442623,4741.68,3.88662295082,2015-01-07,2016-03-30,40910.08,16039.06,192.972075472,30.205386064,2252.54,4.94594339623,4.24207156309,3052.5,1172.92,14.3985849057,2.20888888889,VODKA 80 PROOF,448,260,64470.12,5969.27,1944338.73,99639.37,64470.12,5969.27
390,4135,ALTOONA,16.5408360258,226136.84,302.72669344,50009,Polk,3732.77,4.99701472557,15258.09,20.4258232932,2015-01-07,2016-03-30,37839.08,38742.02,115.36304878,74.6474373796,1809.61,4.75515243902,3.48672447013,3262.75,2840.27,9.94740853659,5.47258188825,VODKA 80 PROOF,448,260,2155725.15,74901.38,56674297.4,1759117.6,2155725.15,74901.38
391,4136,GRIMES,14.4737752071,196195.09,205.655230608,50111,Polk,4729.86,4.9579245283,15860.05,16.6247903564,2015-01-06,2016-03-29,31018.44,34267.56,100.709220779,146.442564103,1104.13,4.61032467532,4.7185042735,2889.4,3004.75,9.38116883117,12.8408119658,VODKA 80 PROOF,448,434,1083623.99,61155.2,56674297.4,1759117.6,1083623.99,61155.2
392,4137,WAUKEE,15.3054634263,196207.25,140.248213009,50263,Dallas,6709.99,4.79627591137,15086.35,10.7836669049,2015-01-06,2016-03-28,46660.58,66112.99,148.128825397,123.807097378,2855.34,3.79387301587,5.34707865169,4653.99,5195.5,14.7745714286,9.72940074906,VODKA 80 PROOF,447,434,1670657.11,59438.94,5184800.32,97387.07,1670657.11,59438.94
393,4138,INDIANOLA,13.0241427541,140751.12,117.684882943,50125,Warren,5344.44,4.46859531773,14173.15,11.8504598662,2015-01-05,2016-03-28,18533.99,29240.57,157.067711864,137.927216981,967.25,4.04983050847,4.5625,1851.9,2712.0,15.6940677966,12.7924528302,VODKA 80 PROOF,448,434,1421676.92,64223.49,1879416.31,76312.52,1421676.92,64223.49
394,4140,DES MOINES,14.9429111622,201713.61,150.983241018,50313,Polk,5542.47,4.14855538922,19399.59,14.5206511976,2015-01-08,2016-03-31,16210.62,41838.98,205.197721519,114.627342466,1792.6,5.39911392405,4.91123287671,1090.5,3527.24,13.8037974684,9.66367123288,VODKA 80 PROOF,448,434,418288.79,14669.42,56674297.4,1759117.6,31942201.98,805300.56
395,4141,DES MOINES,13.6856378579,82718.77,124.952824773,50320,Polk,2688.97,4.06188821752,7873.4,11.8933534743,2015-01-05,2016-03-28,37844.09,24821.11,82.0913015184,71.9452463768,1634.21,4.47772234273,4.73684057971,3361.72,1518.08,7.29223427332,4.40023188406,VODKA 80 PROOF,448,434,10426637.97,145539.26,56674297.4,1759117.6,31942201.98,805300.56
396,4143,LAWLER,15.4350629298,80253.24,218.673678474,52154,Chickasaw,1889.37,5.14814713896,5526.5,15.0585831063,2015-01-06,2016-03-29,31338.17,33821.61,116.498773234,196.637267442,687.17,4.62669144981,3.9951744186,2711.25,3274.55,10.0789962825,19.0380813953,CANADIAN WHISKIES,448,260,80253.24,1889.37,241200.55,8416.59,80253.24,1889.37
397,4146,WAVERLY,14.3464156603,134596.2,74.8588431591,50677,Bremer,7965.86,4.43040044494,12526.23,6.96675750834,2015-01-06,2016-03-22,37161.44,35261.96,136.122490842,133.064,1120.17,4.8932967033,4.22705660377,2950.63,3126.75,10.8081684982,11.7990566038,VODKA 80 PROOF,441,434,1208714.68,54084.23,1557412.77,79713.8,1208714.68,54084.23
398,4147,CEDAR FALLS,14.4670157444,204820.19,150.82488218,50613,Black Hawk,6478.74,4.77079528719,17961.5,13.2264359352,2015-01-07,2016-03-30,16814.27,34903.44,141.296386555,311.637857143,620.07,4.43336134454,5.53633928571,1488.4,2905.76,12.5075630252,25.9442857143,VODKA 80 PROOF,448,260,4790705.09,202748.27,14795417.3,516859.32,5058074.65,220364.33
399,4148,INDEPENDENCE,16.1730032372,174725.5,133.378244275,50644,Buchanan,6325.51,4.82863358779,14908.7,11.3806870229,2015-01-05,2016-03-28,28517.53,20406.72,133.885117371,112.744309392,841.25,4.58985915493,4.64779005525,2852.5,1866.8,13.3920187793,10.3138121547,VODKA FLAVORED,448,260,807933.19,34246.86,1191207.75,55471.06,807933.19,34246.86
400,4150,WATERLOO,14.5631604589,139213.38,153.150033003,50701,Black Hawk,4137.93,4.55217821782,13730.5,15.1050605061,2015-01-06,2016-03-29,31682.02,45513.31,108.129761092,172.398901515,1097.01,4.30180887372,4.15534090909,2836.75,4320.75,9.68174061433,16.3664772727,VODKA 80 PROOF,448,434,1773594.68,75034.69,14795417.3,516859.32,9392561.98,278135.55
401,4152,MISSOURI VALLEY,16.6890435864,197734.47,45.4457527005,51555,Harrison,20813.54,4.78362215583,15261.21,3.507517812,2015-01-05,2016-03-28,22717.59,26736.48,63.2801949861,115.243448276,962.26,4.56543175487,4.14767241379,1956.25,2675.25,5.4491643454,11.53125,VODKA 80 PROOF,448,260,197734.47,20813.54,321119.98,27924.95,197734.47,20813.54
402,4153,EVANSDALE,14.0828863324,154041.85,148.117163462,50707,Black Hawk,4581.99,4.40575961538,13876.62,13.3429038462,2015-01-05,2016-03-28,19021.5,42972.19,107.466101695,151.845194346,1382.71,4.41005649718,4.88590106007,1729.65,4019.75,9.77203389831,14.2040636042,VODKA 80 PROOF,448,434,374403.57,15658.93,14795417.3,516859.32,233719.5,9605.33
403,4154,HIAWATHA,13.8104338698,90746.99,63.5038418474,52233,Linn,6508.25,4.5544086774,7942.85,5.55832750175,2015-01-05,2016-03-28,71756.94,32133.12,212.298639053,75.0773831776,2133.06,4.23230769231,4.98378504673,5920.5,2600.25,17.5162721893,6.07535046729,VODKA 80 PROOF,448,260,235335.37,9480.22,20374018.21,739839.77,235335.37,9480.22
404,4155,MARION,13.9722271342,85407.06,118.785897079,52302,Linn,3277.23,4.55803894298,7512.8,10.4489568846,2015-01-05,2016-03-28,36798.2,29974.18,97.3497354497,142.734190476,952.6,4.58431216931,4.53619047619,2872.5,2849.0,7.59920634921,13.5666666667,VODKA 80 PROOF,448,434,1949157.26,83511.0,20374018.21,739839.77,2160219.49,91120.1
405,4156,OELWEIN,14.1127839821,305803.94,195.152482451,50662,Fayette,6795.4,4.33656668794,26580.65,16.9627632419,2015-01-07,2016-03-30,34892.31,25412.58,189.632119565,77.0078181818,1514.16,4.41717391304,4.58836363636,3597.75,2040.0,19.5529891304,6.18181818182,VODKA 80 PROOF,448,434,660800.38,19085.62,952549.95,33906.21,660800.38,19085.62
406,4157,NORTH LIBERTY,15.1663704003,160342.08,120.196461769,52317,Johnson,6172.49,4.62705397301,12382.88,9.28251874063,2015-01-07,2016-03-30,27024.82,45174.81,190.315633803,236.517329843,978.41,4.86830985915,5.12256544503,2304.75,3587.8,16.2306338028,18.7842931937,VODKA 80 PROOF,448,260,329872.07,18346.2,13020933.64,397720.78,329872.07,18346.2
407,4158,CARROLL,13.476667868,162540.45,164.016599395,51401,Carroll,4538.22,4.57943491423,15461.99,15.6024117053,2015-01-08,2016-03-31,18662.15,12157.77,100.876486486,103.912564103,522.36,4.43183783784,4.46461538462,1591.4,1005.05,8.60216216216,8.59017094017,VODKA 80 PROOF,448,434,2130372.34,57892.45,2228896.98,68600.89,2130372.34,57892.45
408,4160,IOWA CITY,13.7648645368,81484.56,94.4201158749,52240,Johnson,3857.34,4.46968713789,7106.65,8.23482039397,2015-01-07,2016-03-30,41108.81,35560.57,177.193146552,198.662402235,892.3,4.73784482759,4.98491620112,3797.0,3151.0,16.3663793103,17.6033519553,VODKA 80 PROOF,448,434,8113980.68,220974.62,13020933.64,397720.78,9553555.84,296367.59
409,4161,IOWA CITY,15.1880022824,95526.36,117.933777778,52246,Johnson,3749.62,4.62916049383,7659.89,9.45665432099,2015-01-07,2016-03-30,28704.49,130801.14,116.212510121,175.101927711,4179.1,4.99319838057,5.59451137885,2470.05,9169.5,10.0002024291,12.2751004016,VODKA 80 PROOF,448,434,924416.38,38415.53,13020933.64,397720.78,9553555.84,296367.59
410,4162,CEDAR RAPIDS,13.9950231287,201750.99,169.681236333,52404,Linn,5586.56,4.69853658537,17789.07,14.9613708999,2015-01-07,2016-03-30,49284.81,5923.32,89.6087454545,211.547142857,167.55,4.63414545455,5.98392857143,3591.07,245.1,6.52921818182,8.75357142857,VODKA 80 PROOF,448,260,3141279.24,123987.84,20374018.21,739839.77,17588744.39,615993.64
411,4163,STORM LAKE,15.477703373,132483.78,167.2775,50588,Buena Vista,3877.56,4.89590909091,12298.55,15.5284722222,2015-01-07,2016-03-23,23263.39,27309.88,41.6906630824,93.5269863014,1165.55,6.03455197133,3.99160958904,1351.14,1675.25,2.42139784946,5.73715753425,VODKA 80 PROOF,441,260,1662580.54,105905.07,1733819.91,112446.63,1662580.54,105905.07
412,4164,BETTENDORF,18.8046627647,193000.46,86.8588928893,52722,Scott,10277.21,4.6252070207,13692.51,6.16224572457,2015-01-05,2016-03-28,19382.75,6758.04,55.0646306818,54.06432,492.25,4.63832386364,3.938,1584.5,520.19,4.50142045455,4.16152,VODKA 80 PROOF,448,260,5139820.38,156875.29,18119679.48,576046.2,5139820.38,156875.29
413,4165,ANKENY,21.9464847848,121291.5,44.1220443798,50023,Polk,17370.29,6.3187668243,6845.78,2.49028010186,2015-01-06,2016-03-31,480485.66,21625.68,199.041284176,66.3364417178,1342.58,5.29974730737,4.11834355828,28367.14,1672.5,11.7510936205,5.13036809816,CANADIAN WHISKIES,450,260,1638695.72,99100.63,56674297.4,1759117.6,4205336.85,188730.15
414,4166,JESUP,15.0464074135,69939.63,53.3483066362,50648,Buchanan,6329.18,4.82774980931,5702.37,4.34963386728,2015-01-05,2016-03-28,13953.15,90147.57,78.3884831461,220.409706601,1792.76,4.0704494382,4.38327628362,868.19,8118.15,4.87747191011,19.8487775061,CANADIAN WHISKIES,448,260,69939.63,6329.18,1191207.75,55471.06,69939.63,6329.18
415,4167,DUBUQUE,20.4855840335,1850650.28,194.579989486,52001,Dubuque,51970.7,5.46427294711,110212.23,11.5878698349,2015-01-07,2016-03-29,8104.93,20634.3,22.3893093923,137.562,693.83,3.91016574586,4.62553333333,704.8,2366.25,1.94696132597,15.775,VODKA 80 PROOF,447,260,4985592.6,183372.9,7827313.86,280946.98,7194743.68,256985.43
416,4171,CASCADE,13.9103006421,143932.29,126.03528021,52033,Dubuque,5520.68,4.8342206655,11389.0,9.97285464098,2015-01-07,2016-03-29,10418.55,7429.79,64.312037037,100.402567568,458.04,5.11228395062,6.18972972973,922.34,552.25,5.69345679012,7.46283783784,VODKA 80 PROOF,447,434,143932.29,5520.68,7827313.86,280946.98,143932.29,5520.68
417,4172,ALDEN,17.0840624167,85516.72,95.7634042553,50006,Hardin,5509.39,6.16952967525,6332.35,7.09109742441,2015-01-06,2016-03-29,28999.39,39024.69,85.7970118343,127.949803279,1402.53,4.57772189349,4.59845901639,1913.13,3544.5,5.66014792899,11.6213114754,CANADIAN WHISKIES,448,260,85516.72,5509.39,1691292.8,63431.82,85516.72,5509.39
418,4176,CEDAR RAPIDS,18.8791628288,118358.62,77.4598298429,52405,Linn,7117.88,4.65829842932,7831.48,5.12531413613,2015-01-06,2016-03-29,33280.44,24006.35,50.7323780488,170.257801418,656.12,3.31588414634,4.65333333333,2322.31,2213.5,3.54010670732,15.6985815603,VODKA 80 PROOF,448,260,1978568.15,102334.25,20374018.21,739839.77,17588744.39,615993.64
419,4177,LE GRAND,16.1228333589,65376.11,27.7723491929,50142,Marshall,9549.47,4.05669923534,5043.25,2.14241716228,2015-01-06,2016-03-29,27036.46,49390.41,108.580160643,102.46973029,2568.08,4.30891566265,5.32796680498,2466.0,4114.0,9.90361445783,8.53526970954,VODKA 80 PROOF,448,260,65376.11,9549.47,2766616.25,106604.1,65376.11,9549.47
420,4180,MARION,19.9642763347,152020.18,52.4569289165,52302,Linn,9876.5,3.40804002761,10736.23,3.70470324362,2015-01-05,2016-03-28,62630.69,45723.71,120.908667954,175.186628352,1249.9,4.95861003861,4.78888888889,4708.13,4647.5,9.08905405405,17.80651341,VODKA 80 PROOF,448,260,1949157.26,83511.0,20374018.21,739839.77,2160219.49,91120.1
421,4182,DYERSVILLE,14.313414966,151571.01,144.353342857,52040,Dubuque,4799.73,4.57117142857,13467.5,12.8261904762,2015-01-07,2016-03-29,23497.17,20335.78,95.5169512195,136.481744966,726.9,4.71235772358,4.87852348993,1845.5,1413.75,7.50203252033,9.48825503356,VODKA 80 PROOF,447,434,488637.89,18440.87,7827313.86,280946.98,488637.89,18440.87
